lemma,poscode,surface
html-safe,0,
mylocationoverlay,0,
acquia,0,
websphere-mq-fte,0,
codex,0,
pkg-file,0,
skype4py,0,
cpputest,0,
sql-server-ce-3.5,0,
datetime-comparison,0,
ppapi,0,
mockjax,0,
reporting-services-2012,0,
apache-commons-digester,0,
deform,0,
byobu,0,
private-pub,0,
teamcity-7.1,0,
cilk-plus,0,
activepivot,0,
jomsocial,0,
mupad,0,
fody-costura,0,
cannon.js,0,
linker-flags,0,
windows-phone-8-sdk,0,
ratpack,0,
modulation,0,
sqlproj,0,
maven-module,0,
ejb-3.2,0,
touchimageview,0,
auto-vectorization,0,
kendo-editor,0,
robolectric-gradle-plugin,0,
websocket-sharp,0,
omxplayer,0,
svgpanzoom,0,
hostapd,0,
stl-format,0,
jena-rules,0,
apache-commons-csv,0,
data-ingestion,0,
jfr,0,
masked-array,0,
autorest,0,
spring-async,0,
azure-sdk-python,0,
nestedrecyclerview,0,
ebextensions,0,
google-chrome-console,0,
kitura,0,
sequence-to-sequence,0,
aws-sdk-cpp,0,
nusmv,0,
service-fabric-actor,0,
uft14,0,
kube-proxy,0,
less-unix,0,
react-tsx,0,
kubernetes-security,0,
geocoder,0,
php-7.0,0,
angular-dynamic-components,0,
tpu,0,
.net-core-3.0,0,
server-response,0,
localreport,0,
netbios,0,
database-connectivity,0,
roaming,0,
morphing,0,
netmask,0,
jfugue,0,
window-management,0,
format-conversion,0,
presentation-layer,0,
custom-build-step,0,
updatesourcetrigger,0,
tlist,0,
rfc3339,0,
time-tracking,0,
assembly-loading,0,
computer-algebra-systems,0,symbolic-math
video-card,0,graphics-card
filegroup,0,
xperf,0,
port-number,0,
edititemtemplate,0,
enctype,0,
typedescriptor,0,
dining-philosopher,0,
hibernate.cfg.xml,0,
n-dimensional,0,
itemdatabound,0,
pkcs#8,0,
built-in-types,0,
jpl,0,
xmlsec,0,
bindable,0,
infix-operator,0,
unmanaged-memory,0,
zend-amf,0,
netconnection,0,
formats,0,format
page-jump,0,
wwdc,0,
markov-models,0,
wsod,0,
admin-generator,0,
lookaround,0,regex-lookarounds
prefix-operator,0,
sparse-checkout,0,
wordpress-login,0,
ensime,0,
dns-sd,0,
soaplite,0,
com4j,0,
assetslibrary,0,
toolstripdropdown,0,
ligature,0,
jzmq,0,
vanity-url,0,
dynamictype,0,
jquery-1.4,0,
statet,0,
stylish,0,
viewmodellocator,0,
nsentitydescription,0,
google-closure-templates,0,
fill-parent,0,
couchdb-python,0,
sql-parser,0,
android-market-filtering,0,
wxformbuilder,0,
prototype-chain,0,
python-collections,0,
app-certification-kit,0,
echosign,0,
xtify,0,
geometric-arc,0,
lumberjack,0,
dotliquid,0,
sorm,0,
qoq,0,
rbm,0,
ios-enterprise,0,
gembox-spreadsheet,0,
struts2-convention-plugin,0,
mscapi,0,
cmsis,0,
pptp,0,
drupal-exposed-filter,0,
phonejs,0,
getboundingclientrect,0,
interceptorstack,0,
linaro,0,
pdf417,0,
hivemq,0,
http-conduit,0,
qmouseevent,0,
money-rails,0,
cscore,0,
akavache,0,
sendmail.exe,0,
poodle-attack,0,
xquartz,0,
tinyxml2,0,
phinx,0,
vips,0,
materialdrawer,0,
android-intent-chooser,0,
sku,0,skus
nd4j,0,
django-oauth,0,
angular-component-router,0,
android-sinch-api,0,
asp.net-core-localization,0,
sql-server-2016-express,0,
sfspeechrecognizer,0,
googleway,0,
fable-f#,0,
liferay-dxp,0,
aqueduct,0,
game-maker-language,0,
postgres-9.6,0,
spectron,0,
extjs6.2,0,
language-server-protocol,0,
devise-token-auth,0,
stackblitz,0,
onnx,0,
data-link-layer,0,
gcj,0,
sprint,0,
mcafee,0,
myspace,0,
simplexmlrpcserver,0,
cvs2svn,0,
pkg-resources,0,
jdk1.4,0,
document-oriented-db,0,
step-into,0,
listbox-control,0,
fragment-caching,0,
static-resource,0,staticresource
query-analyzer,0,
dia,0,
tmemo,0,
pre-compilation,0,
mainclass,0,
custom-action-filter,0,
ora-00942,0,
tie,0,
facebook-fbml,0,
blackboard,0,
list-manipulation,0,
mouse-hook,0,
asp.net-webcontrol,0,
playing,0,
logged,0,
docblocks,0,
seekg,0,
trusted-timestamp,0,
businessworks,0,
mozart,0,
cbir,0,
readwritelock,0,
apply-templates,0,
authenticity-token,0,
drupal-panels,0,
waitforsingleobject,0,
tcmalloc,0,
ora-06550,0,
virus-scanning,0,
kernlab,0,
uisearchbardisplaycontrol,0,
ape,0,
django-uploads,0,
fennec,0,
powerpoint-2007,0,
type-coercion,0,
web-scripting,0,
probe,0,
pos-for-.net,0,
yajl,0,
youtube.net-api,0,
callbyname,0,
wufoo,0,
ocamllex,0,
mogenerator,0,
web-application-design,0,
gen-tcp,0,
netduino,0,
dynamic-image-generation,0,
uikeyboardtype,0,
utf-32,0,
messagepack,0,msgpack
radlistview,0,
rasterize,0,
teardown,0,
jsmpp,0,
google-tasks,0,
csslint,0,
maven-install-plugin,0,
eunit,0,
connectexception,0,
maven-enforcer-plugin,0,
backbarbuttonitem,0,
subject-observer,0,
jquery-1.7,0,
dtexec,0,
.net-client-profile,0,
file-move,0,file-moving
eaaccessory,0,
django-endless-pagination,0,
tridion2009,0,
rpm-maven-plugin,0,
facebook-requests,0,
junit-rule,0,
boilerpipe,0,
extjs-stores,0,
jquery-ui-widget-factory,0,jquery-widget-factory
dataexplorer,0,sede
appjs,0,
selectmanycheckbox,0,
splitpane,0,
doctrine-mongodb,0,
jeromq,0,
cudafy.net,0,
nrepl,0,
range-query,0,
bonfire,0,
gopro,0,
std-bitset,0,
qvtkwidget,0,
simplecov,0,
counting-sort,0,
fiona,0,
proof-of-correctness,0,
eloqua,0,
texreg,0,
riemann,0,
qt5.2,0,
soundjs,0,
gadfly,0,
sbatch,0,
preloadjs,0,
patsy,0,
userspace,0,
qpython3,0,
df,0,
grid.mvc,0,
avaudioplayernode,0,
instamojo,0,
topicmodels,0,
concrete5-5.7,0,
nelmioapidocbundle,0,nelmio-api-doc
boringssl,0,
plone-5.x,0,
pivotal-web-services,0,
bz2,0,
akka.net-cluster,0,
x-ray,0,
googlesigninaccount,0,
vector-tiles,0,
inout,0,
caffeine,0,
heapster,0,
routeparams,0,
google-awareness,0,
autodesk-designautomation,0,
wp-nav-walker,0,
jenkins-email-ext,0,
vcpkg,0,
maven-metadata,0,
elasticsearch-dsl-py,0,
xarray,0,python-xarray
atlassian-localstack,0,
buildfire,0,
kotlin-null-safety,0,
kubernetes-pvc,0,
uidocumentpickerviewcontroller,0,
timescaledb,0,
mutablelivedata,0,
lit-html,0,
fast-ai,0,
csrf-token,0,
vscode-remote,0,
skins,0,
trackball,0,
dynamic-css,0,css
merb,0,
rmiregistry,0,
dsl-tools,0,
logfile-analysis,0,
cohesion,0,
news-ticker,0,
josso,0,
virtual-server,0,
weborb,0,
unison,0,
scriptresource.axd,0,
databinder,0,
java-wireless-toolkit,0,wtk
new-project,0,
mod-fastcgi,0,
impromptu,0,
fitness,0,
aptitude,0,
dockpanel-suite,0,
sunstudio,0,
lossless,0,
base32,0,
cross-database,0,
environments,0,environment
wcf-callbacks,0,
chord,0,
nesc,0,
cognos-tm1,0,
agrep,0,
browser-testing,0,
custom-event,0,custom-events
twitter-feed,0,
system.drawing.imaging,0,
ora-00907,0,
flyweight-pattern,0,
sem,0,
poster,0,
ou,0,
magic-quotes-gpc,0,
getcwd,0,
memory-pool,0,
fixnum,0,
woodstox,0,
number-systems,0,
fontconfig,0,
webexception,0,
raiseevent,0,
pkcs#1,0,
libvpx,0,
fouc,0,
olap4j,0,
node-xmpp,0,
cllocationdistance,0,
truezip,0,
nsstatusbar,0,
libiconv,0,
jquery-1.5,0,
apparmor,0,
currency-exchange-rates,0,
dropdownchoice,0,
function-expression,0,
postal,0,
methodhandle,0,
chron,0,
reference-wrapper,0,
pyes,0,
pagecontrol,0,
focuslistener,0,
frank,0,
qjson,0,
graphical-layout-editor,0,
orangehrm,0,
rabin-karp,0,
timeline.js,0,
odk,0,
gzipoutputstream,0,
atlassian-crucible,0,
specrun,0,
onmeasure,0,
control-center,0,
atomicinteger,0,
schemacrawler,0,
rnw,0,
gloss,0,
ghostscript.net,0,
xcode-workspace,0,
page-index-changed,0,
redis-server,0,
spring-shell,0,
git-blame,0,
sony-smarteyeglass,0,
asp.net-bundling,0,
multistore,0,
elasticsearch-curator,0,
binary-image,0,
katex,0,
ensembles,0,
dash.js,0,
gmaps.js,0,
leadfoot,0,
on-prem,0,
expdp,0,
paket,0,
passport-google-oauth,0,
re-frame,0,
falcor,0,
checkpointing,0,
tvjs,0,
acts-as-votable,0,
react-android,0,
tmlanguage,0,
suitecommerce,0,
shading,0,
nameof,0,c#-nameof
coturn,0,
magento2.0.2,0,
ioredis,0,
wpallimport,0,
project-calico,0,
ietf-netconf,0,
google-cloud-nl,0,
arch,0,
react-native-image,0,
inspec,0,
pyvisa,0,
minishift,0,
servicenow-rest-api,0,
aws-sts,0,amazon-sts
watch-os-4,0,
prometheus-operator,0,
jaeger,0,
rx-kotlin2,0,
vuelidate,0,
express-router,0,
zeit-now,0,nowjs
agora.io,0,
social-media-like,0,
peripherals,0,
knuth,0,
rfc2445,0,
error-suppression,0,
modalpopups,0,modalpopup
reorderlist,0,
ncache,0,
scope-resolution,0,
allegrograph,0,
compound-key,0,
dithering,0,
cunit,0,
windowserror,0,
getproperty,0,
no-duplicates,0,duplicates
gnuwin32,0,
openexr,0,
mud,0,
stdafx.h,0,
apm,0,
database-mail,0,
gtkbuilder,0,
best-fit-curve,0,
unity-interception,0,
sizer,0,
quickgraph,0,
raw-ethernet,0,
nsformatter,0,
scatterview,0,
y86,0,
schemaless,0,
spreadsheetml,0,
data-members,0,datamember
null-object-pattern,0,null-object
commandargument,0,
curlpp,0,
readerwriterlockslim,0,
sdcc,0,
compatibility-mode,0,
ltpa,0,
nodevalue,0,
fairplay,0,
flymake,0,
git-bisect,0,
viewhelper,0,view-helpers
workmanagers,0,
directoryindex,0,
reed-solomon,0,
imp,0,
papi,0,
feedzirra,0,
strchr,0,
stateflow,0,
firebug-lite,0,
alarms,0,alarm
mysql-error-1242,0,
file-mapping,0,
actiondispatch,0,
servermanager,0,
type-declaration,0,
lemon,0,
unit-conversion,0,
scalate,0,
ibm-jdk,0,
windows-networking,0,
compact-framework2.0,0,
filter-driver,0,
http-status-code-410,0,
evopdf,0,
cgcontextdrawimage,0,
ektorp,0,
cmsamplebufferref,0,
sbteclipse,0,
netbeans-7.1,0,
unidac,0,
metacharacters,0,
armcc,0,
tmpfs,0,
jqmobi,0,
mongodb-shell,0,
tinyscrollbar,0,
next-generation-plugin,0,
h2db,0,
quadprog,0,
pymol,0,
scala-template,0,
convert-tz,0,
call-by-value,0,
excel-automation,0,
lttng,0,
front-camera,0,
sharpgl,0,
ember-controllers,0,
argument-deduction,0,
multiprecision,0,
combn,0,
revitpythonshell,0,
experimental-design,0,
scala-macro-paradise,0,
bitcoinj,0,
usermanager,0,
highland.js,0,
skphysicsjoint,0,
mendeley,0,
mediametadataretriever,0,
rtcdatachannel,0,
parse-android-sdk,0,
xcode6-beta6,0,
addtarget,0,
filterrific,0,
jsonslurper,0,
didset,0,
ios8.2,0,
gitversion,0,
pygithub,0,
android-dialer,0,
pfquerytableviewcontrolle,0,
proto3,0,
angular-templatecache,0,
mechanicalsoup,0,
unity3d-5,0,unity3d
google-managed-vm,0,
commonschunkplugin,0,
invoke-sqlcmd,0,
google-knowledge-graph,0,
gradle-task,0,
desktop-app-converter,0,
sas-studio,0,
nucleo,0,
s3-bucket,0,
airtable,0,
nomad,0,
md-select,0,
android-phone-call,0,
iedriverserver,0,
python-newspaper,0,
asp-net-core-spa-services,0,
jobintentservice,0,
aws-lambda-edge,0,
angular-formbuilder,0,
azure-maps,0,
python-requests-html,0,
okd,0,
apple-touch-icon,0,
symmetric-key,0,
mailman,0,
polyglot,0,
quickreports,0,
remote-execution,0,
key-management,0,
package-explorer,0,
statusstrip,0,
system.configuration,0,
process-monitoring,0,
selectionmodel,0,
pys60,0,
tthread,0,
self-contained,0,
dirichlet,0,
datasheet,0,
mprotect,0,
fieldtype,0,
app-offline.htm,0,
ras,0,
cherokee,0,
web-analytics-tools,0,
symphony-cms,0,
taglist,0,
assemblybinding,0,
autovivification,0,
iiop,0,
jail,0,
excanvas,0,
text-coloring,0,
getopenfilename,0,
utorrent,0,
boost-iterators,0,
proj,0,
3d-secure,0,
overflowexception,0,
uitoolbaritem,0,
manipulators,0,
multiple-insert,0,
chromakey,0,
twitpic,0,
opencascade,0,
ntl,0,
http-tunneling,0,
narrowing,0,
google-apps-for-education,0,
bundle-install,0,
klocwork,0,
usernametoken,0,
tree-balancing,0,
active-relation,0,
string-decoding,0,
decidable,0,
non-member-functions,0,free-function
mklink,0,
domc,0,
cradle,0,
jquery-append,0,
nsmutableset,0,
optional-values,0,
drawingcontext,0,
spynner,0,
cake-pattern,0,
infobubble,0,
cuda-gdb,0,
cgaffinetransformscale,0,
agiletoolkit,0,
statelistdrawable,0,
fluid-dynamics,0,
nsmetadataquery,0,
django-extensions,0,
jcuda,0,
python-fu,0,
django-admin-tools,0,
top-command,0,
uiimagepngrepresentation,0,
javascript-databinding,0,
jni4net,0,
apache-commons-lang,0,
openimaj,0,
chaplinjs,0,
xregexp,0,
oauth2-playground,0,
ntfs-mft,0,
publish-profiles,0,
google-email-settings-api,0,
workday-api,0,workday
ends-with,0,
slrequest,0,
xml-nil,0,
ocmockito,0,
pass-by-pointer,0,
physijs,0,
bufferstrategy,0,
chained-payments,0,
google-document-viewer,0,
firemonkey-fm3,0,
adminer,0,
netoffice,0,
svprogresshud,0,
nativeapplication,0,
multichoiceitems,0,
startapp,0,
keytab,0,
hyperloglog,0,
web-animations,0,
google-hadoop,0,
uvc,0,
ckquery,0,
duktape,0,
findersync,0,
vispy,0,
genexus-sd,0,
software-defined-radio,0,
firebase-polymer,0,
bosun,0,
nvprof,0,
fiware-cosmos,0,
equatable,0,
fixed-data-table,0,
ispconfig,0,
property-placeholder,0,
freeipa,0,
vstest.console.exe,0,
waze,0,
azure-storage-account,0,
post-meta,0,
enoent,0,
derived-column,0,
horizon,0,
firebase-app-indexing,0,
azure-security,0,
angular2-ngcontent,0,
annotation-processor,0,
jjwt,0,
angular-factory,0,
use-case-diagram,0,
electron-forge,0,
vision-api,0,
google-optimize,0,
ms-access-forms,0,
graphite-carbon,0,
auth-guard,0,
sim800,0,
singularity-container,0,
admob-rewardedvideoad,0,
flutter-plugin,0,
react-state,0,
react-native-elements,0,
backport,0,
system-sounds,0,
mappoint,0,
extreme-programming,0,
business-process,0,
jdedwards,0,
ceiling,0,
elapsed,0,
database-testing,0,
adp,0,
oql,0,
splines,0,spline
wmd-editor,0,
clients,0,client
mate,0,
xml-formatting,0,
against,0,
datafeed,0,
insmod,0,
file-location,0,
rcs,0,
transport-stream,0,
supercomputers,0,
consumption,0,
contention,0,
integrated-security,0,
perfect-square,0,
negate,0,
propertydescriptor,0,
online-game,0,
data-paging,0,
comparevalidator,0,
pysolr,0,
coda-slider,0,
diamond-operator,0,
joined-subclass,0,
graphics32,0,
known-types,0,known-type
containskey,0,
concrete,0,
magnetic-cards,0,
django-pyodbc,0,
calibre,0,
xtratreelist,0,
catalina.out,0,
mochiweb,0,
actionpack,0,
visual-styles,0,visualstyles
mpmediaitemcollection,0,
database-update,0,
zend-soap,0,
freetts,0,
null-character,0,
dynamic-scope,0,
styledtext,0,
audioformat,0,
getc,0,
window.onunload,0,
mysqladmin,0,
compound-assignment,0,
boost-mpi,0,
url-design,0,
qbwc,0,
intel-syntax,0,
pyflakes,0,
tlv,0,
dom-node,0,
webharvest,0,
server-name,0,
oracle-soa,0,
mercurialeclipse,0,
antbuilder,0,
phash,0,
servlet-container,0,
webots,0,
device-mapper,0,
dart-isolates,0,
tinyioc,0,
logentries,0,
korma,0,
sjcl,0,
versions-maven-plugin,0,
happens-before,0,
mknetworkkit,0,
bulk-collect,0,
prolog-cut,0,
c1flexgrid,0,
simpleaudioengine,0,
typo3-4.5,0,
libv8,0,
bindy,0,
icenium,0,
matrix-decomposition,0,
javapns,0,
gibbon,0,
openglcontext,0,
examine,0,
transfer-function,0,
adjustpan,0,
node-canvas,0,
php-pgsql,0,
liblinear,0,
jaydebeapi,0,
apprtcdemo,0,
c++builder-xe5,0,
servlet-mapping,0,
renjin,0,
uploadcare,0,
idfa,0,
role-based-access-control,0,
metaspace,0,
laravel-testing,0,
wso2as,0,
facebook-graph-api-v2.2,0,
jeasyui,0,
nifti,0,
fedora-21,0,
webdriverjs,0,selenium-webdriver
heroku-api,0,
sybase-ase15,0,
cakephp-2.7,0,
angularjs-ng-if,0,
azure-billing-api,0,
quickfixn,0,
gcsfuse,0,
archer,0,
mosby,0,
pywikibot,0,pywikipedia
qsharedpointer,0,
python-unittest.mock,0,
off-canvas-menu,0,
liquibase-hibernate,0,
bitlocker,0,
unicode-literals,0,
webpack-hot-middleware,0,
freshmvvm,0,
mobile-ad-mediation,0,
openvr,0,
gtmetrix,0,
xcode8-beta6,0,
pcfdev,0,
retry-logic,0,
webpack-loader,0,
grafana-templating,0,
c#-8.0,0,
metafor,0,
workbox-webpack-plugin,0,
buefy,0,
plotly-python,0,
uitypeeditor,0,
onlinebanking,0,
defragmentation,0,
callcc,0,
code-migration,0,
emc,0,
datestamp,0,
internalsvisibleto,0,
jad,0,
directory-traversal,0,
propertyeditor,0,property-editor
acm,0,
inflection,0,
image-generation,0,
interval-tree,0,
iostat,0,
mumps,0,
resume-download,0,
suhosin,0,
cldc,0,
class-constructors,0,
missing-features,0,
access-levels,0,
sanitizer,0,
compound-literals,0,
qsplitter,0,
autodiscovery,0,
xbase,0,
webdatagrid,0,
ignore-case,0,
user-friendly,0,
dundas,0,
prebuild,0,
winsockets,0,
web-setup-project,0,
stringwriter,0,
objectarx,0,
large-file-upload,0,
formatted,0,
computer-name,0,
memory-fragmentation,0,
caf,0,
coloranimation,0,
lavalamp,0,
non-interactive,0,
compiled-query,0,
agsxmpp,0,
magnet-uri,0,
ilasm,0,
pressure,0,
abstract-base-class,0,
focusable,0,
system.management,0,
radiobuttonfor,0,
mindate,0,
and-operator,0,
sqlitemanager,0,
tigase,0,
maven-eclipse-plugin,0,
login-required,0,
date-sorting,0,sorting
mysql-error-1241,0,
printk,0,
inotifydataerrorinfo,0,
pdf-extraction,0,
control-theory,0,
login-page,0,
qmenubar,0,
caliper,0,
openfaces,0,
exception-safety,0,
subpixel,0,
scraperwiki,0,
nspersistentdocument,0,
fsi,0,
json-lib,0,
xmlhttprequest-level2,0,
productbuild,0,
git-stage,0,
mongo-collection,0,
cloudwatch,0,amazon-cloudwatch
facebook-test-users,0,
nessus,0,
fabrication-gem,0,
umbraco-contour,0,
sharp-snmp,0,
busy-waiting,0,
gemset,0,
jquery-ui-timepicker,0,
findandmodify,0,
qdir,0,
httpie,0,
enquire.js,0,
google-http-client,0,
primefaces-mobile,0,
hungarian-algorithm,0,
csquery,0,
erasure,0,
http-status-code-413,0,
dfsort,0,
google-maps-engine,0,
mybatis-generator,0,
nanomsg,0,
spray-client,0,
credential-manager,0,
breeze-sharp,0,breeze#
wistia,0,
gulp-imagemin,0,
cksubscription,0,
qlistwidgetitem,0,
android-log,0,
flume-twitter,0,
refit,0,
fedora20,0,
resharper-9.0,0,
grafika,0,
refile,0,
stem,0,
usagestatsmanager,0,
slicknav,0,
parceler,0,
stetho,0,
figwheel,0,
propel2,0,
string-view,0,
ember-2.0.0,0,
kendo-treelist,0,
fedora-23,0,
mix-blend-mode,0,
ui-calendar,0,
data-lake,0,
composer.json,0,
cerberus,0,
d3v4,0,d3.js
d3.js-v4,0,d3.js
android-application-class,0,
recursion-schemes,0,
ion-slides,0,
if-constexpr,0,
git-for-windows,0,
walmart-api,0,
mbedtls,0,
max-pooling,0,
mpu6050,0,
amazon-connect,0,
google-maps-react,0,
expectation-maximization,0,
play-billing-library,0,
kubernetes-dashboard,0,
aws-secrets-manager,0,
configmap,0,
alluxio,0,
tfs-code-review,0,
python-logging,0,
trafficshaping,0,
adaptor,0,
bounding,0,
queuing,0,
offloading,0,
dx,0,
win32exception,0,
sitecollection,0,
celementtree,0,
django-tagging,0,
quoted-identifier,0,
security-context,0,
id-generation,0,
adserver,0,
traffic-simulation,0,
ocamlyacc,0,
helix,0,
rave-reports,0,
authenticator,0,
psi,0,
viewpage,0,
external-sorting,0,
cgbitmapcontextcreate,0,
constructor-chaining,0,
object-construction,0,
first-chance-exception,0,
python-datamodel,0,
ucp,0,
uitabview,0,
friend-class,0,
analog-digital-converter,0,adc
setbounds,0,
operations-research,0,
clear-cache,0,
interopservices,0,
file.readalllines,0,
xpdf,0,
jsonpickle,0,
splist,0,
shellexecuteex,0,
princexml,0,
kohana-auth,0,
createquery,0,
embedded-ruby,0,
inertia,0,
rapache,0,
hashref,0,
minhash,0,
ischecked,0,
ex,0,
http.sys,0,
google-weather-api,0,
ivyde,0,
vsvim,0,
sql-mode,0,
incanter,0,
google-scholar,0,
ms-project-server-2010,0,
goo.gl,0,
storage-class-specifier,0,
catransaction,0,
gray-code,0,
texttrimming,0,
mapping-model,0,
mathematica-frontend,0,
murmurhash,0,
aruba,0,
pbo,0,
parametric-equations,0,
filetree,0,
pre-authentication,0,
svnserve,0,
d-pad,0,
rails-3.1,0,
dd-wrt,0,
sendmailr,0,
trailing-return-type,0,
fibonacci-heap,0,
im4java,0,
smart-wizard,0,
tomcat-valve,0,
gosu,0,
12factor,0,
nme,0,
intel-mic,0,
mojolicious-lite,0,
ghost.py,0,
object-create,0,
hakyll,0,
respond.js,0,
mkpolygon,0,
bjyauthorize,0,
html5-draggable,0,
mutation-events,0,
teiid,0,
mklocalsearch,0,
oracle-adf-mobile,0,
sweet.js,0,
cinnamon,0,
utop,0,
spring-android,0,
justgage,0,
generic-lambda,0,
foldleft,0,
urdu,0,
bgi,0,
rust-crates,0,
grunt-contrib-sass,0,
ldapjs,0,
connect-mongo,0,
nssm,0,
sitecore7.1,0,
java-batch,0,
packrat,0,
beyondcompare4,0,
gcc5,0,
dyno,0,
appcompat-v7-r21,0,
orientjs,0,
odoo-website,0,
arangojs,0,
shrine,0,
getgauge,0,
background-mode,0,
instantiation-error,0,
ejabberd-api,0,
transcrypt,0,
sap-gui,0,
netbeans-8.2,0,
google-cloud-kms,0,
vuejs-directive,0,
laravel-controller,0,
game-maker-studio-2,0,
ggraph,0,
nyc,0,
image-thresholding,0,
android-connectivitymanager,0,connectivitymanager
acfpro,0,
aws-ecr,0,
tensorflow-probability,0,
gridsearchcv,0,
modi,0,
system.io.fileinfo,0,
soundcard,0,
tao,0,
oltp,0,
black-box,0,
filesplitting,0,
offsetof,0,
ipconfig,0,
referential-transparency,0,
dependency-walker,0,
halting-problem,0,
vmc,0,
activemq-cpp,0,
idoc,0,
sqlobject,0,
htmlcontrols,0,
team-project,0,
effective-c++,0,
alivepdf,0,
program-files,0,
log4,0,
console-output,0,
cgeventtap,0,
urlrewriter.net,0,
operationcontract,0,operation-contract
double-free,0,
glazedlists,0,
itemcommand,0,
containstable,0,
partial-postback,0,
pari,0,
anti-cheat,0,
zend-tool,0,
rendered-attribute,0,
customtaskpane,0,
jgrowl,0,
agile-project-management,0,
opengrok,0,
global-scope,0,
threadgroup,0,
big-ip,0,
custom-configuration,0,
recursive-cte,0,
weak-linking,0,
computer-science-theory,0,
delicious-api,0,
createwindow,0,
window-object,0,
border-color,0,
cfbundleidentifier,0,
user-inactivity,0,
thesaurus,0,
serializearray,0,
nsurlcredential,0,
contentmode,0,
opaque-pointers,0,
static-polymorphism,0,
libreadline,0,
navigationitem,0,
ie8-browser-mode,0,
nshttpcookie,0,
ocamlfind,0,
tacit-programming,0,
umbraco-blog,0,
jboss-esb,0,
svn-repository,0,
named-entity-extraction,0,
boyer-moore,0,
xaml-designer,0,
installation-path,0,
carryflag,0,
gdb-python,0,
jsvc,0,
mime-mail,0,
transducer,0,
io-completion-ports,0,
g-code,0,
web-administration,0,
git-index,0,
javax.crypto,0,
jexl,0,
ribboncontrolslibrary,0,
transactional-email,0,
jax-ws-customization,0,
phpmd,0,
ipojo,0,
libgcrypt,0,
qicon,0,
redis-cache,0,
azure-acs,0,
dropnet,0,
stagewebview,0,
xattr,0,
javax.sound.midi,0,
zend-inputfilter,0,
onejar,0,
singleton-type,0,
lzx,0,
stocktwits,0,
livescript,0,
django-modeltranslation,0,
html5-data,0,
resty-gwt,0,
processmaker,0,
node-orm2,0,
pygit2,0,
sencha-touch-2.2,0,
worklight-appcenter,0,
esqueleto,0,
uiprintinteractioncntrler,0,
node-debugger,0,
pdfnet,0,
jcodec,0,
mathprog,0,gnu-mathprog
d3plus,0,
scaletype,0,
git-difftool,0,
threetenbp,0,
alfa,0,
screencast,0,
paypal-webhooks,0,
dpkt,0,
meetup,0,
bind9,0,
perfect-scrollbar,0,
fido-u2f,0,
oracle-bi,0,
js-cookie,0,
clockkit,0,
task-runner-explorer,0,
scalajs-react,0,
fitdistrplus,0,
magento-1.9.2.1,0,
siesta-swift,0,
grub2,0,
cncontactviewcontroller,0,
android-graphics,0,
cjson,0,
notification-listener,0,
morgan,0,
mockserver,0,
userfrosting,0,
dependency-inversion,0,dip-principle
weighted-graph,0,
mysql-variables,0,
autodesk-bim360,0,
angular2-mdl,0,
ef-code-first-mapping,0,
freshdesk,0,
akka-actor,0,
android-wrap-content,0,wrap-content
winappdriver,0,
configserver,0,
lottie-android,0,
instantsearch.js,0,
react-helmet,0,
temporal-tables,0,
pkcs11interop,0,
blank-nodes,0,
gdax-api,0,gdax
kotlin-exposed,0,
darkflow,0,
module-info,0,
ntlm-authentication,0,
reason-react,0,
niftynet,0,
windows-mixed-reality,0,
react-16,0,
google-apps-script-api,0,
emmeans,0,
choroplethr,0,
yarn-workspaces,0,
angular-event-emitter,0,
traefik-ingress,0,
azure-data-explorer,0,
wml,0,
input-devices,0,
rsh,0,
contracts,0,contract
computability,0,
pts,0,
wcf-routing,0,
window-messages,0,
modeladmin,0,
document-conversion,0,
safe-browsing,0,
snowball,0,
jsdt,0,
external-dependencies,0,
applicationdomain,0,
pdf-to-html,0,
custom-protocol,0,
math.sqrt,0,
onmouseup,0,
program-flow,0,
mysql-proxy,0,
notimplementedexception,0,
confirmation-email,0,
storage-engines,0,
static-html,0,
ab-initio,0,
noncopyable,0,
google-website-optimizer,0,
webdev.webserver,0,
pixel-bender,0,
glteximage2d,0,
winavr,0,
sendasync,0,
multirow,0,
cluetip,0,
cheetah,0,
rowdeleting,0,
rope,0,
radiant,0,
photologue,0,
impressions,0,
targetinvocationexception,0,
adox,0,
serp,0,
federated,0,
inner-query,0,
igrouping,0,
markitup,0,
user-preferences,0,
system.exit,0,
weakhashmap,0,
client-library,0,
expressionbuilder,0,
adldap,0,
adobe-premiere,0,
finch,0,
createthread,0,
incoming-mail,0,
md5-file,0,
tao-framework,0,
uitabcontroller,0,
rack-middleware,0,
jqtransform,0,
open-session-in-view,0,
jsperf,0,
coldfusion-7,0,
iup,0,
textwriter,0,
scala-swing,0,
cilk,0,
avvideocomposition,0,
jocl,0,
cleditor,0,
ccaction,0,
max-msp-jitter,0,
datapoint,0,
visio-vba,0,
xoom,0,
object-to-string,0,tostring
wicketstuff,0,
css-paged-media,0,
tombstone,0,
quickbase,0,
dijit.tree,0,
ultisnips,0,
remoteio,0,
dialog-preference,0,
merchant-account,0,
strncmp,0,
jsobject,0,
azure-data-sync,0,
dev-appserver,0,
apache-commons-compress,0,
putimagedata,0,
micro-orm,0,
colander,0,
buildnumber-maven-plugin,0,
foolproof-validation,0,
eyed3,0,
mrunit,0,
chronoforms,0,
jedi-vim,0,
gnat-gps,0,
matlab-load,0,
lwrp,0,
cakephp-model,0,
podofo,0,
